distance_km,road_condition,terrain_difficulty,rainfall_mm,flood_risk,landslide_risk,road_blockage,connectivity,elevation_change_m,bridge_condition,population_density,weather_severity,accessibility_score,risk_level
136.2751720024541,9,3,248.5464401685723,5,6,5,7,997.7309606107336,8,2788.5503173035295,7,64.10212620110173,MEDIUM
125.77487347264638,3,10,213.8537987582865,8,10,7,5,2024.8123138717629,1,864.7398677916891,5,32.55867807224358,HIGH
486.64022460246053,1,10,209.00853343102457,3,10,9,9,2427.544331953018,0,4827.932985441084,7,32.5521431076822,HIGH
199.5833737100464,6,0,97.30374230851672,0,0,1,2,329.08123826316677,6,2639.5456984692028,3,81.50300684407713,LOW
446.5630448126711,5,0,70.16907944166104,2,3,0,3,217.2116296816024,4,2772.2583812479297,3,86.8393192045366,LOW
317.4136198686451,2,3,63.26586830423644,0,2,1,0,773.216424485458,0,4537.25590694594,1,93.73274194777609,LOW
398.431595253116,5,5,257.1574971178766,7,5,3,7,1009.624481924447,5,3126.6803733043625,6,59.172071993918166,MEDIUM
253.80536108707008,10,7,246.12804607770602,5,10,10,3,1812.6074728759215,8,1520.6195921766387,7,0.0,CRITICAL
290.56742289004774,5,5,132.1720584036922,3,4,2,5,1071.360926984269,3,1487.5121383977219,4,77.08086318805135,LOW
248.79625844033762,4,8,39.72138404893638,0,5,2,10,1754.7709959310441,4,2512.8774630332164,0,75.31269966738478,LOW
101.64527896003203,3,8,114.67567559323751,3,6,1,2,1884.553490181402,1,4334.375062356503,2,68.76639453156103,MEDIUM
362.6137970544451,9,1,185.8030362410734,5,2,1,10,322.9963000356271,8,3975.69941027403,6,76.14178952103782,LOW
143.98231940822362,0,9,136.32094634398584,4,7,2,10,2048.5702318761005,0,4814.075524423655,4,65.69966785776435,MEDIUM
17.03640338356965,9,0,234.0567805448985,3,0,0,5,404.67141436935117,7,368.7117530324962,8,87.22476051978576,LOW
324.50878647404807,5,1,299.28684667541563,5,5,10,10,435.26896739513745,3,1348.94708413205,10,0.0,CRITICAL
92.66978630648923,1,4,57.33962653466905,1,2,1,8,1274.4886720597979,0,410.2364619904927,0,91.03218747798694,LOW
470.52699925469256,2,3,137.89524589787175,3,3,0,8,1023.7503101881708,0,3757.885177573157,4,74.27216604818562,LOW
477.19464561628075,7,3,129.29517057624662,1,4,10,9,766.5196176816971,5,712.7601088604143,4,0.0,CRITICAL
457.857873159122,9,8,91.34775982468526,3,5,1,2,1799.9810622919688,8,508.43272680805757,3,71.86041492366543,LOW
188.22855662644497,5,10,59.42865501608687,2,6,1,2,2211.6633635112635,5,2812.7443134267924,2,75.28584461754846,LOW
12.651025181789377,2,7,19.707634946897766,0,3,1,3,1713.0897264622574,2,2063.308713474601,1,83.21874024338379,LOW
464.51768848092405,6,5,266.1357951671095,5,8,4,6,1143.3978645942698,6,3578.3556804247105,10,43.469480803907516,MEDIUM
216.9511534170706,3,0,125.95460930589527,0,2,0,2,484.6245694112543,1,2440.206804584362,4,83.62595533891484,LOW
483.4941354266164,8,1,149.06865555001465,2,1,0,9,504.34211030175044,8,2132.4196337428593,4,87.6521490147474,LOW
481.9918886591802,4,5,275.0826144602747,6,6,0,7,1199.7008293705667,3,2133.2472392473846,10,61.68613015343804,MEDIUM
427.23968045634325,2,10,232.88714325478435,4,10,8,10,2322.504907745784,0,4360.663138190284,7,28.375718137860744,HIGH
150.7522015744449,1,1,39.15037923515526,1,2,1,7,397.7025052648538,0,1982.1759971051074,1,99.89981296118307,LOW
195.623375657953,10,9,169.6259902823227,4,10,7,5,2208.8978404897093,8,1673.651667570471,4,27.130410829030424,HIGH
426.3126524008442,1,4,132.67568295586773,2,3,0,3,1083.9204802758607,1,1699.2900343434194,4,89.88080206189139,LOW
161.87639255235743,2,4,239.16332177362884,6,6,3,10,820.9852517030336,2,991.0379761063025,8,65.3859338789532,MEDIUM
88.89890960961579,1,5,217.26976428358478,4,5,1,10,1088.3784337117304,1,4304.837364364207,6,71.794392783761,LOW
280.6166249168833,3,5,207.12171657332158,3,4,2,4,1432.4969865147673,1,741.687766987632,6,70.72666005507205,LOW
468.3966132095866,1,5,102.16345064396907,1,4,2,1,1281.449913178395,0,4543.967581620031,3,76.93169281646382,LOW
349.5347493541116,9,1,241.48911911977635,5,4,1,5,675.1717382569525,7,1424.503932335921,8,69.70968417253768,MEDIUM
287.18027919423565,8,9,15.717388678458367,1,6,0,2,1836.2111564303425,7,4498.139842647496,0,71.81660326025427,LOW
53.10236441653043,1,2,47.88747042965017,1,1,0,5,547.6303150429869,0,3956.19507750474,1,97.10842936075358,LOW
309.428577216089,8,5,100.68698189337351,2,4,1,4,1096.7716866197864,7,2914.11772954229,2,71.33027349895418,LOW
495.07665580161034,5,7,23.042232320784382,2,4,2,1,1676.920146114368,3,3350.6553195538095,0,74.1381316866877,LOW
74.3415875420794,0,10,70.49828326040748,2,8,3,4,2191.396415539955,0,1635.9620132163893,1,61.703224441603496,MEDIUM
261.57317792004966,3,0,249.04529489937545,3,3,10,4,78.63676703819661,2,2875.400785495035,7,0.0,CRITICAL
439.29967060433796,0,0,284.4754613370238,4,4,1,8,321.37595697977343,0,1469.0904746262183,7,76.64174486458816,LOW
371.6804657883312,5,10,91.38070673225714,3,7,5,10,2268.149182898593,4,2017.3413413134037,4,57.786130220861075,MEDIUM
350.02279179265764,3,1,79.35474119665147,1,2,0,7,337.36812564815045,2,3825.6661505939314,3,90.92732091108732,LOW
352.7296215736191,2,10,83.96779567392807,6,6,3,6,2239.885678891189,1,1227.223493412979,2,59.26323762001315,MEDIUM
182.94811985377882,2,5,83.31572620525314,4,4,0,2,1372.8691575205949,1,4195.841619029313,4,80.06215861662295,LOW
150.3279629109242,8,8,10.779054655791898,2,4,0,9,1702.6358372753293,7,1885.6554397883326,1,75.53836748507189,LOW
405.6337719618642,5,3,278.0749038993324,5,7,2,3,746.4528733508646,4,2665.528104672343,8,56.727737483635224,MEDIUM
406.0061303661945,8,2,64.10944247109852,1,1,1,5,573.0554935470576,6,4710.382832938738,3,88.2344909865474,LOW
434.2007976971513,4,7,126.00122222442148,2,4,1,2,1773.3632186005157,3,3409.4655946325056,5,77.16264806021171,LOW
457.0540735154533,1,10,2.906064822290322,1,6,0,10,2423.4612997754534,0,3231.5645230946907,0,81.01185086035554,LOW
258.1144874361642,7,9,257.38652727451716,6,10,10,8,1988.1942482208055,5,3560.9225607490953,9,0.0,CRITICAL
253.2505658701638,4,8,219.34720333647516,6,10,8,7,1748.3104309169591,2,4591.3755804152015,6,32.05026861327643,HIGH
400.1561135885537,1,10,284.026810552111,7,10,9,5,2444.7233791758385,1,1250.0834090153392,10,28.16825604335007,HIGH
326.73214573499376,3,4,234.48464375891973,3,5,0,3,1299.6824660963393,3,3070.0736169386987,7,76.10234004137935,LOW
352.47360424256317,8,8,94.11195361561957,2,6,0,6,1935.1768198308996,7,2007.9653333744247,2,60.53831671350694,MEDIUM
398.91737137087,3,1,74.36200761852709,0,2,1,10,694.9903074945904,2,69.15791311911718,2,90.5044313389256,LOW
445.5526441996953,3,2,209.31489226598788,5,4,0,2,729.983138900955,3,635.2514730664849,6,72.84017638867047,LOW
172.30760264151021,1,6,109.23383250314983,2,5,10,9,1566.7301360039125,1,1631.7095573653062,2,0.0,CRITICAL
190.9135615567723,5,6,169.86450472578497,3,6,0,7,1394.3280007717567,4,2829.3498561977594,3,66.27457541509429,MEDIUM
51.52106022123016,10,5,1.8772413079410688,1,3,10,0,1216.4837734995267,10,4408.559135714396,0,0.0,CRITICAL
291.2486697931061,1,5,18.565710504142572,4,2,2,2,1072.0678319946976,0,3957.659449825183,3,88.28123574186546,LOW
22.791425529387332,6,1,160.61038235449536,3,1,10,10,611.3750073825615,4,2771.1350253896244,5,0.0,CRITICAL
235.47101897556777,2,9,169.82149393444953,4,10,7,4,2265.5295154436,0,378.61338535826343,7,42.829605974841144,MEDIUM
273.60909418025045,2,5,225.4358833378031,3,6,10,4,1311.719066847056,2,1436.6723890709434,7,0.0,CRITICAL
146.83791980350077,4,3,39.58959588718852,2,2,2,9,771.8236542226992,2,1839.876152982297,0,82.77372817204353,LOW
297.46246398166033,2,2,153.95492512703365,2,3,0,1,477.00816268718313,0,3112.3687541671743,6,88.548220906874,LOW
20.097623719829468,1,10,58.33429332950658,4,6,5,9,2132.5781148526576,0,333.96887866940716,2,57.35534297336871,MEDIUM
23.487353430861138,9,1,27.958835868808407,1,1,2,7,327.7052104259217,7,2655.665836957362,0,82.03983986430012,LOW
412.18727752653086,8,0,123.14873821816637,1,0,2,4,306.7639420817865,7,4508.308234962089,4,86.11583825330159,LOW
183.29436749857513,1,10,49.00099442671717,1,7,4,6,2472.5187326818022,0,3530.1091515300404,2,67.05846608888731,MEDIUM
67.89495376268297,10,10,66.53459345769558,3,7,10,6,2024.1359434789908,10,3987.4132647481542,0,0.0,CRITICAL
263.51041372712814,1,4,95.26637396085053,1,3,2,4,800.511149797224,0,3411.561485311777,3,86.20838525164889,LOW
386.1468087838124,7,1,77.81652022295887,1,0,1,7,500.0909721571628,5,1040.8796697412354,1,87.87253487478564,LOW
111.83140861093737,8,1,26.27738922178392,1,1,0,8,342.03023103985765,6,561.314262129433,2,84.56420066449779,LOW
313.33078553040514,6,6,26.974873457910686,0,3,10,3,1640.2741711694784,6,4149.158458294496,1,0.0,CRITICAL
47.24699517191516,2,7,57.97482457025045,2,4,1,3,1563.6251539529085,1,3480.5671357174865,2,79.84914064304114,LOW
30.58245197846081,8,9,15.167756387861687,2,5,0,7,1944.8688002644446,6,2879.5571784936774,0,67.95342651906776,MEDIUM
268.02054262623324,2,7,187.93710590307813,5,9,8,0,1534.7553106091486,1,954.5214961915474,4,44.34204039078751,MEDIUM
272.6143851970027,4,3,86.19801495267059,0,3,2,3,672.426413634122,4,3020.6913769056496,2,90.38545701577063,LOW
320.5278012416122,8,0,83.9237903307213,1,0,2,5,290.7652371385553,7,166.29570825857732,3,91.51452518683172,LOW
364.41521019271744,2,10,99.59948827132955,4,6,3,3,2084.106801167105,0,603.0072806258576,5,70.75934273064162,LOW
488.04677933395465,6,6,198.83888226291648,4,6,5,5,1412.3155798951454,5,1566.3318475240785,6,61.53910356208323,MEDIUM
260.5686724090917,0,0,261.1901644450472,4,2,0,4,230.48602612782443,0,2224.25400428171,8,76.22018857586565,LOW
164.86345410591676,3,10,227.72607976669153,6,10,7,8,2010.2460234389873,3,611.6168341517817,8,27.760526280869726,HIGH
398.61716641050833,3,3,218.2587690675285,3,4,0,9,608.4036399105712,3,608.5015174491036,8,80.37688177181472,LOW
139.06196437472673,6,7,145.3173556802548,2,7,3,8,1660.1063443784146,6,3632.209366312341,4,60.90916909642258,MEDIUM
222.29085324928988,7,1,208.14166709022354,3,2,0,3,548.0173661145661,7,2852.8998386020935,7,80.16583226590643,LOW
43.835908764421646,0,5,165.82871041007493,4,4,1,3,1471.0712411402023,0,2673.3724840805485,5,78.77920410926414,LOW
17.54861799065147,4,5,64.87515845595867,3,4,2,7,1089.5596420784775,3,2267.6481306365745,2,81.53174904385587,LOW
481.5109652655729,6,8,62.576510322315215,3,5,1,9,1651.6294047180413,6,4882.950100659374,2,59.48583453598816,MEDIUM
418.81015965354186,3,4,88.91760206258503,3,3,2,3,826.0439534635755,3,258.5034116429401,4,74.12326068446848,LOW
349.5072320163805,3,9,273.240801290944,7,10,9,1,2018.020791456475,1,911.3296090462713,7,26.788687023489558,HIGH
207.43170748506358,3,3,164.22445211391775,2,4,1,1,911.5736836679785,1,3241.063709432174,5,85.28132797458774,LOW
90.78068843506865,5,4,220.17161310056082,4,3,10,0,1220.2766783756322,5,690.4646127176942,6,0.0,CRITICAL
82.4363361221876,6,9,103.96762794496428,4,7,0,4,2141.322441146566,5,2951.010880665777,4,68.75697960409684,MEDIUM
128.87023459147468,1,10,122.31473119956758,2,8,4,5,2104.1803945374286,1,2843.128515150589,3,57.55783176980182,MEDIUM
276.8671990295296,4,4,37.66967359117541,1,4,0,8,1030.8851831981394,3,4855.315866361813,1,82.8296747412522,LOW
358.7249817365309,3,7,51.38848734650111,1,3,1,4,1855.1731731543277,2,4418.098570374622,3,91.04323606724279,LOW
331.797701475277,2,9,248.20696644784366,7,10,7,5,1963.3705312386855,0,4728.311185399589,7,35.23646862281038,HIGH
143.5672789882417,6,7,175.45158950666462,4,6,0,5,1649.3651825459658,6,576.8758236751582,5,68.74399538551418,MEDIUM
477.6583139282811,10,1,101.25973976514567,1,0,0,2,679.2826673218483,10,4342.060701898402,4,82.96183525896052,LOW
370.2589737644054,5,6,240.85536269866378,6,7,5,3,1567.354002786849,4,654.1624020242467,6,53.112738782707844,MEDIUM
279.4052559931433,6,7,73.9559716913949,1,4,0,0,1773.8701928208461,6,3168.331570934505,1,85.40976677017105,LOW
307.80176938600437,4,10,292.80980958006114,7,10,7,3,2126.1670022066137,2,3603.1900217832313,8,31.39838085925011,HIGH
212.70203090175602,5,5,103.44528232385093,2,3,1,0,1207.349059152564,3,812.6589557649364,4,79.4059876927347,LOW
127.62683980307294,4,4,101.19328624536827,3,2,1,4,841.1710815483608,4,3166.970285888403,2,80.4725532611479,LOW
181.20647593237447,6,10,93.57357166101157,5,7,1,10,2303.262933525267,6,271.77785963085034,3,60.15343744976792,MEDIUM
380.1338246798627,1,8,36.63345477728638,1,5,2,10,1651.865082271247,0,1473.3977678567226,1,76.00192892837418,LOW
12.124776871729155,10,2,33.341144199603725,0,1,1,7,817.9547911029774,10,4606.580884731242,0,81.8502562467654,LOW
62.45595705092354,4,9,194.431510360237,4,7,3,7,2207.2768935099984,3,866.9385028803272,4,59.41088181699492,MEDIUM
27.77130780076761,5,3,262.5354133674141,4,5,2,4,866.8025505611547,5,335.6972623271342,8,67.44961004177188,MEDIUM
25.160757147890216,5,8,237.15615308150205,5,10,8,9,1670.5830165985149,4,2223.9542162807425,7,36.16358465143665,HIGH
428.45298908544856,4,5,42.33227820640533,1,4,1,1,1012.7894915975841,4,4254.584860551085,1,83.8192958363164,LOW
353.3106403931117,9,7,163.67463653761993,5,6,5,5,1798.3543337712863,9,392.5951860217669,5,61.82229387828242,MEDIUM
239.71604539822596,6,6,31.677463792992,3,3,2,0,1500.0702416067134,4,1784.1214724997385,0,80.23996230569485,LOW
53.427909522245734,9,10,13.588393083923233,3,7,3,6,2355.464818373942,8,4499.876424451038,0,51.288336187243644,MEDIUM
248.349858182832,7,1,196.91575781543017,5,1,0,10,351.9035628681838,5,599.5961942228271,6,78.40093752404132,LOW
239.36852653638002,6,2,160.5457001041051,3,3,1,3,654.7413689219572,6,1560.2358445006137,4,73.39885167290514,LOW
90.73492560545752,4,0,24.607105563441255,1,0,2,4,373.5870852698252,2,3894.3188515631623,0,94.47374998730719,LOW
219.75656637279664,0,8,10.481773921796533,2,5,1,5,1831.2816541568998,0,2720.622825822634,0,86.18229968154907,LOW
202.25984352669985,4,6,296.9269240228004,6,7,0,10,1500.6921113843655,4,4163.34237176158,10,53.76172306428904,MEDIUM
309.84579853584717,9,0,9.006399644721563,0,0,2,0,394.86413090398116,9,566.861011313504,1,85.87498457034908,LOW
319.37135717948365,1,2,133.3584759150479,2,4,1,8,507.6103226331894,0,4603.565315184816,5,72.9174993084526,LOW
27.425484837162035,4,3,151.38570738230868,1,3,1,9,632.9644446787412,3,4675.209854630892,6,87.49181146961027,LOW
190.43324424010325,4,3,35.18404434013351,1,0,1,3,865.9117554054026,3,785.0119705320647,0,89.81293809237079,LOW
314.800658278547,1,4,50.71853353191488,2,3,0,7,831.0628853600479,0,179.03856738968273,1,85.87580789521273,LOW
254.05244799714342,4,2,105.54150192310576,2,3,2,4,783.2786471833766,4,4949.308495958288,2,79.24615476614751,LOW
428.9624713882195,3,2,228.5027628640988,3,6,1,10,759.6057238168944,1,2416.435445589098,7,69.64387300665221,MEDIUM
331.0533476513778,0,0,152.12472721808,2,2,1,7,440.85633573264846,0,2864.6562661368025,4,91.53683474945166,LOW
85.6525414053077,2,6,191.37056236588847,4,4,2,0,1519.7810490169802,2,3083.3646209962158,5,81.57225690731597,LOW
39.931529963212775,0,10,295.5523665272024,6,10,7,7,2033.598785376187,0,3950.4456292747086,9,32.838280085924794,HIGH
322.99754271212623,10,9,230.4016305939629,6,10,7,10,1926.5760627448087,10,4061.81996553913,5,23.606928401323017,HIGH
18.123098718102796,4,0,130.30844944236532,2,0,0,10,403.9659222813596,4,977.6868693556717,3,85.28941219272149,LOW
294.9589127303643,3,1,133.9325765389646,1,0,0,3,283.5662086567939,3,1190.8173357612977,4,93.1485561404047,LOW
470.41396950535403,6,3,185.6316231123015,4,5,0,1,949.2402339074437,6,4385.396814442396,6,71.67278867546044,LOW
289.85971804856007,4,3,199.6095625256713,5,3,1,10,990.129665460239,2,4099.392847705427,7,83.21540662805339,LOW
197.14411347222836,9,4,150.21327775100139,3,5,1,5,965.0558989276205,7,3091.9207139542373,4,74.52050271913728,LOW
323.4276681289648,3,10,193.45836684449398,5,10,8,1,2161.1487367014543,1,4973.548804033,6,30.329471956707977,HIGH
231.83518079330074,1,1,7.059748324229631,1,2,2,4,478.9013406045734,0,3678.567878321105,1,93.02664732255182,LOW
275.08031071138777,3,3,128.88685916905322,1,4,0,1,1030.643166377382,1,1087.0254729699418,4,82.28691213030976,LOW
471.02508034437994,1,0,83.68142282204303,2,0,2,2,111.95310095674027,0,4234.753881020065,2,97.17984570296238,LOW
196.12080571138324,7,1,38.75233357293312,0,0,0,10,670.6290980212013,6,2079.5158554869986,0,91.8757681194817,LOW
480.78932909283753,2,0,29.86395384263254,0,2,0,5,299.5593424100541,2,190.40177610103302,1,96.33416317685993,LOW
453.14856776825155,8,9,180.95764968440025,5,10,9,0,2296.063235676138,8,1613.8921762802365,4,25.097506254372476,HIGH
101.91661172070174,3,9,157.08016414578353,2,9,8,5,1844.8068619976614,3,3820.1206579563327,4,40.88881670036706,MEDIUM
39.3338439332069,5,3,76.07523509891075,2,4,2,2,663.2810682533795,4,4801.428973860501,2,82.94640752593509,LOW
54.88511068182619,9,3,141.28501763175436,3,4,10,6,1013.3209018567413,7,1387.9207173529373,2,0.0,CRITICAL
14.019803697517116,4,6,147.6696945547225,2,6,4,1,1632.3779478019246,2,1240.116458804478,4,67.66692518438177,MEDIUM
51.749265574184555,9,9,58.50269413158474,3,6,1,5,2022.729344185467,7,2822.4467621355175,2,62.45334144541291,MEDIUM
343.08835284109665,0,10,195.6279185644952,4,10,7,7,2357.0355880711677,0,4060.3026593156096,6,39.285372702698915,HIGH
40.23838098781335,8,10,234.27580691582713,6,10,7,0,2433.778643722769,7,3735.1631539831237,6,25.134909069027685,HIGH
162.89293699541184,0,8,237.4390622668557,5,10,8,10,1621.5638941094144,0,2804.1949237884546,7,32.64334332819507,HIGH
423.21327892988,7,8,180.7409492110365,5,10,7,10,1886.9752114966293,7,3160.6345112562476,6,27.702310196330544,HIGH
16.519608189233804,8,4,153.49157475570422,4,5,1,8,1226.7403332632448,7,1218.0737970584566,6,68.33779213779016,MEDIUM
408.1618988815232,8,9,18.302142901618467,2,6,10,4,1999.0774722923875,7,2168.5455823667194,0,0.0,CRITICAL
144.51811351283297,0,0,86.34938965548176,1,1,0,4,151.19180305621344,0,1284.2744763362966,0,90.3409364808322,LOW
63.49158967271985,1,0,27.98143403345097,0,0,2,4,397.8533425474188,1,4423.245694474742,1,92.10267275430148,LOW
349.88489685525457,0,5,289.1469482635421,5,8,0,5,1167.893291751418,0,571.6469917539237,9,63.60317766949143,MEDIUM
316.32670915604257,9,1,40.52404386772821,1,1,2,1,201.5871490922516,9,3401.90538370329,0,79.90191888376111,LOW
439.3486466958912,1,7,45.532622955330616,2,3,2,5,1879.7862938145329,0,1308.8131538534672,0,83.79822814535893,LOW
368.8601666829235,9,8,266.87298549914766,6,10,7,10,1896.0616181755092,8,2383.1312744951474,8,20.42956774804405,HIGH
402.72306054050006,7,3,283.1784850429374,4,5,2,3,1009.7589593550356,6,1504.0697734306975,8,57.97839390185111,MEDIUM
144.60711342279671,4,4,229.74871177047297,4,4,2,7,1212.6507811713573,2,1622.9941321267636,7,59.71754060652737,MEDIUM
92.8325741709628,10,10,1.621477101800961,1,7,3,10,2033.2052101863665,8,1309.3611379189997,1,58.00085871744684,MEDIUM
376.55430206222485,6,7,0.40388128696910996,2,4,2,8,1485.4300996932325,6,3766.4366767652386,0,69.41516835999948,MEDIUM
404.3831959372957,1,2,113.43023093623523,1,3,0,8,555.5603403798236,0,1834.922127323445,5,84.20832517142419,LOW
495.3000452903333,7,4,43.01861100326776,1,3,2,7,960.3496425206614,5,3634.5215183932723,1,76.10779388011629,LOW
209.2457500711561,10,2,5.515842645479186,0,1,1,2,729.3930588404564,9,2285.7889512190236,0,82.9425366983803,LOW
189.14895246742768,5,9,139.2200068213514,2,5,1,9,2111.5664603763425,4,2740.7577500804337,4,64.8000058629482,MEDIUM
389.32441556728844,7,2,282.9185692220915,6,5,2,10,647.2948890049068,7,2721.0045038103017,8,69.19182027304966,MEDIUM
173.69775242524383,0,2,97.14587247072942,1,1,1,10,505.63186615438394,0,4879.501875924508,3,92.33048998439081,LOW
465.7248761737645,0,6,198.34220352860896,5,6,4,3,1390.9917348451518,0,1841.6416539976465,7,70.45685951396153,LOW
429.91431216229086,6,6,195.6706059397322,2,5,2,0,1471.7969842325847,6,1046.343636034012,4,75.16104210189421,LOW
217.35204355063408,7,6,75.32403109955033,2,4,0,8,1433.992683051971,7,4559.841782429345,5,82.67735005040664,LOW
376.6811785567912,2,9,195.1275746471593,4,10,8,4,1863.6462665475392,1,882.4480536847104,4,40.830502259909466,MEDIUM
378.4987226719178,4,7,63.70019228606738,2,4,1,5,1724.7552467509618,3,4173.77000076328,1,79.90693877149891,LOW
56.046315073786644,0,4,36.602224073066715,0,3,1,2,836.5258884053303,0,759.5723283799597,0,90.50098463827088,LOW
451.7636888063855,6,4,210.41498566790702,4,4,1,10,989.0973415405401,6,3297.0344277947574,6,71.16630954157118,LOW
255.0999243616893,4,3,34.03224513117502,3,3,0,9,955.0146738376145,3,761.198658190035,0,78.99928577657299,LOW
414.0964457233321,7,6,299.0727655768066,6,6,10,7,1210.0117672598533,5,4616.198238004753,9,0.0,CRITICAL
163.4245525101528,7,9,55.035720345068796,2,5,0,6,2084.991409522658,7,2829.391330437628,2,80.25782990091315,LOW
448.2839981056192,8,3,178.24255882693726,2,3,2,0,767.2604870716486,7,1653.0764573090369,5,74.3933469238954,LOW
197.65483097341075,6,1,123.41237142377682,1,1,1,9,204.41592171136722,4,710.2106470683386,4,86.04214882456219,LOW
10.364637482747689,10,3,37.91592672170013,1,2,1,4,695.1916355304859,8,1862.2492583685098,0,81.39627256956926,LOW
453.1640783275355,0,7,8.353172273224018,1,3,1,9,1870.4730966353272,0,3528.0499739953702,0,90.0465120330876,LOW
50.18690500913611,2,8,186.81968468784999,5,10,8,8,1860.5744527525453,0,1930.9049108034503,5,32.56751322797322,HIGH
163.06025060725537,7,2,242.02726913673783,4,5,0,10,898.6136023145659,7,1238.0097391162658,7,70.374602300217,LOW
475.28067369014843,2,6,252.6046984520232,8,7,2,5,1462.4083751823705,2,2891.273146986148,8,61.68591633066351,MEDIUM
475.55053773409026,7,8,144.81404192308034,3,6,2,7,1871.968206145134,5,2094.9310456572266,4,55.5000235839927,MEDIUM
288.8517546210266,0,10,233.23664015471567,5,10,10,9,2195.9215064664263,0,837.3731177911586,7,0.0,CRITICAL
317.75942002405066,4,3,201.85414004656343,2,4,1,0,755.0202093657072,3,778.4000714845095,5,80.26276605966021,LOW
226.98053337926828,3,9,217.27635824973996,3,10,7,9,1925.7727765664724,1,3540.235331207055,8,52.47681929561239,MEDIUM
150.13933199054193,4,2,147.77970156654422,3,3,1,10,571.7103080653369,4,4873.61275862612,5,82.375825329559,LOW
167.6889499581084,7,4,190.02352207263812,4,4,2,6,1029.925540450216,6,1173.1394136016613,6,70.86355627992242,LOW
337.89663575813404,9,0,241.6577740728171,3,2,2,2,95.99597511539504,8,3868.0115181491346,7,68.26092412190485,MEDIUM
377.42539207165163,3,2,119.36525266710692,2,3,0,8,512.4375459028479,3,447.15744522782137,3,94.02227438458385,LOW
396.831626644295,10,7,241.79367026027512,4,9,9,5,1535.7723843342196,8,1914.0638360703865,9,19.78856137177982,CRITICAL
395.86098068330415,3,10,177.60505283671887,4,10,7,4,2224.6299459654197,2,2538.3738825132023,6,38.04385619218118,HIGH
50.147021009101735,2,7,49.770307311235875,1,5,1,7,1726.4066834071216,1,1351.0472569959438,2,85.72860515845208,LOW
249.73805082777784,6,3,7.405247167375384,0,2,1,7,1028.0730751431436,5,2652.59629840611,0,82.42535831609166,LOW
33.49158620823892,2,1,108.82608011974561,1,2,0,2,343.5659185935716,1,4414.245994042633,4,92.92603249094908,LOW
277.0167967502491,2,7,164.00889848890196,3,6,5,1,1491.8641701707186,0,4722.745432151417,6,75.05164924671324,LOW
223.5575981798216,10,7,251.94610566104652,6,7,10,1,1589.4237324252774,10,511.7792023215168,7,0.0,CRITICAL
444.41357046535836,9,9,38.24570404207386,0,5,1,4,2247.191538185928,9,1366.5112105811695,0,68.63170549115426,MEDIUM
178.70293121327896,4,3,240.06190430507374,4,4,1,9,604.9303641685698,4,4895.878248413447,8,73.44887251929408,LOW
62.9481731316649,4,2,258.90271382016806,3,5,2,6,738.9343080288727,3,1359.3878679071959,7,69.70827495759107,MEDIUM
75.78088261615375,5,1,45.206246100250134,0,1,2,7,438.5800232057908,3,3466.6096822057707,0,84.19242563444573,LOW
381.94776270014876,7,8,255.4782957912657,5,10,7,9,1680.52310748034,7,1274.7339324131196,9,37.54484896396723,HIGH
311.0179413415492,9,0,297.4360703528376,4,3,1,7,160.51076313723334,7,1788.2643106719809,10,69.83649853501137,MEDIUM
55.05572468078117,5,6,218.05164931447126,4,7,1,7,1312.4750219385169,5,964.4821496055183,6,65.76962109010174,MEDIUM
46.63286902692373,0,4,235.4309045474964,3,6,1,9,1238.916083945061,0,4282.937966548754,6,79.55609801207419,LOW
351.9797200722644,7,7,298.32458026766204,7,6,4,10,1640.936691972495,7,4414.4173314593245,9,49.19146799183276,MEDIUM
41.017688150275795,7,3,181.6443751577836,2,3,0,2,881.5471389362464,6,1491.5934144980035,7,76.65004713846801,LOW
411.82072934872633,8,6,92.36591460487482,2,6,0,10,1496.8438096685104,7,4119.713222611444,2,65.55525990188974,MEDIUM
354.58990244246564,8,4,251.2592502228167,5,5,1,1,1119.808562301178,8,1797.6258336845503,8,67.13075203306391,MEDIUM
45.26764641774038,1,4,184.34573325348939,4,5,0,3,1047.7778451879649,0,504.10692024683993,6,82.46049170314156,LOW
46.99466847217,1,8,174.35862711628698,3,10,9,0,1608.9367654181578,0,3792.8012224874465,5,42.51454013133541,MEDIUM
493.38659135808183,2,8,76.09066665421147,0,6,2,2,1767.361343457326,0,2986.2667820052347,4,85.4583602716422,LOW
190.26404389927956,0,8,226.90028087486598,4,10,7,10,1691.9366203604957,0,1379.1683939170443,6,48.291628332946416,MEDIUM
188.467862798111,3,5,24.500182758028878,1,4,10,8,1340.0714214558384,2,1272.4687051541166,0,0.0,CRITICAL
407.33578579246375,3,5,277.2861212383984,6,5,2,6,1028.3523256850233,1,4878.3606187067835,9,61.484824984163964,MEDIUM
473.88804580501005,8,4,97.74703823114542,2,2,1,6,1081.9016955558222,7,4313.880194056525,3,75.56763700261513,LOW
493.0705265923211,8,8,38.33239583699714,1,6,1,0,1705.3158611371505,8,4050.893663575086,0,59.742649430662254,MEDIUM
377.9222017031761,8,9,132.70995993072563,6,9,7,6,2274.4229192335306,7,648.8083661219114,2,35.06358864661091,HIGH
191.2484948378033,9,7,12.740972776959946,1,4,2,9,1567.7704710932678,9,3778.38449849882,0,75.27085021073496,LOW
